codigo,descricao,estoque,unidade,custo,venda,total_custo,total_venda,lucro_percentual
005506,0026584 -BIELETA BARRA ESTAB. DIANT.,1.0,PC,20.01,34.017,20.01,34.017,70.0
005507,0046179 JAHU-BIELETA BARRA,0.0,PC,5.06,9.108,0.0,0.0,80.0
005508,0046216 BIELETA BARRA,2.0,PC,5.17,8.789,10.34,17.578,70.0
005509,0050961 -BATENTE AMORT.,4.0,PC,1.51,5.0,6.04,20.0,231.126
005647,0051166 JAHU-COXIM MOTOR DIANT. DIR.,2.0,PC,356.944,428.334,713.888,856.667,20.0
005510,0060021 -BATENTE AMORT. DIANT.,2.0,PC,6.85,12.0,13.7,24.0,75.183
005511,0060052 -BATENTE AMORT. TRAS. COROLLA,1.0,PC,6.92,11.764,6.92,11.764,70.0
005648,0072307 JAHU-COXIM MOTOR DIANT. CORS,0.0,PC,52.62,90.0,0.0,0.0,71.037
005649,0072611 JAHU-COXIM MOTOR DIANT.,0.0,PC,39.59,70.0,0.0,0.0,76.812
005512,0073472 JAHU-KIT REPARO TRAMBULADOR,0.0,UN1,6.79,11.543,0.0,0.0,70.0
005650,0074745 JAHU-COXIM MOTOR DIANT. ESQ.,1.0,PC,81.0,97.2,81.0,97.2,20.0
005651,0074776 JAHU-COXIM MOTOR TRAS. DIR.,1.0,PC,32.0,54.4,32.0,54.4,70.0
005652,0075162 JAHU-COXIM SUPORTE BARRA,0.0,PC,10.81,18.377,0.0,0.0,70.0
005653,"0079115 JAHU-COXIM MOTOR TRAS.CORSA,",0.0,PC,24.84,45.0,0.0,0.0,81.159
005654,0084324 JAHU-COXIM LIMITADOR,1.0,PC,52.3,88.91,52.3,88.91,70.0
010006,010103100-RACE ONE GOLD 0W20 API SP,4.0,UN1,23.662,37.86,94.648,151.44,60.0
009604,010401012-ATF DEXRON III - SAE 20W,6.0,UN1,20.15,32.24,120.9,193.44,60.0
008547,010501021-GEAR EP SAE 90 API GL-5,14.0,UN1,19.55,31.28,273.7,437.92,60.0
009575,010501040-OLEO CAIXA 80W API GL-4,9.0,UN1,22.723,36.357,204.507,327.211,60.0
005655,010632-3 JAHU-KIT JUNTA HOMOCINETICA,0.0,KT,13.0,22.0,0.0,0.0,69.23
005656,010935-5 JAHU-KIT JUNTA HOMOCINETICA,2.0,KT,5.88,10.0,11.76,20.0,70.068
008956,011.0307 BUCHA DE SUSPENSAO AXIOS,2.0,PC,20.62,31.961,41.24,63.922,55.0
006111,0110377 AXIOS-BUCHA BRACO GUIA EIXO,0.0,PC,10.92,18.564,0.0,0.0,70.0
005523,0110428 AXIOS-BUCHA BANDEJA DIANT,0.0,PC,12.63,21.471,0.0,0.0,70.0
005894,0110624-BUCHA FEIXE MOLA TRASEIRO D20,2.0,PC,39.74,67.558,79.48,135.116,70.0
006173,0110739-BUCHA DA BANDEJA SUSP,2.0,UN1,31.175,52.998,62.35,105.995,70.0
006171,0111034-BUCHA TRAS SUSP DIANT ASTRA,0.0,UN1,19.395,32.971,0.0,0.0,70.0
006112,0111520 AXIOS-BUCHA FEIXE MOLA DIANT,0.0,PC,31.79,54.043,0.0,0.0,70.0
006113,0111521 AXIOS-BUCHA FEIXE MOLA TRAS,0.0,PC,17.28,29.376,0.0,0.0,70.0
005895,0111595 BUCHA BANDEJA DIANT,0.0,PC,9.14,15.538,0.0,0.0,70.0
005896,0112234 -BUCHA BANDEJA TUCSOM /SANTA,2.0,PC,24.04,43.272,48.08,86.544,80.0
005897,0112388 BUCHA EIXO TRASEIRO GRAN,2.0,PC,32.77,55.709,65.54,111.418,70.0
008921,0112418-BUCHA DA BANDEJA - AXIOS,0.0,UN1,28.61,44.346,0.0,0.0,55.0
007234,0112716-BUCHA DA BANDEJA HILUX 4X2/4X4,3.0,UN1,33.53,53.648,100.59,160.944,60.0
005657,0114342 JAHU-COXIM AMORTECEDOR,0.0,PC,25.54,43.418,0.0,0.0,70.0
005658,0115448 JAHU-COXIM DO FIEST ECOSPORT,0.0,PC,62.4,112.32,0.0,0.0,80.0
005659,0117619 JAHU-COXIM MOTOR DIR.,1.0,PC,131.53,255.0,131.53,255.0,93.872
009221,012.1262 BUCHA DE SUSPENSAO AXIOS,2.0,PC,37.13,59.408,74.26,118.816,60.0
007530,0120212-BUCHA DO AMORTECEDOR,2.0,UN1,27.395,46.572,54.79,93.143,70.0
005899,0120348 -BUCHA BANDEJA SUP DIANT,2.0,PC,17.69,30.073,35.38,60.146,70.0
005900,0120349 AXIOS-BUCHA BANDEJA INF DIANT,2.0,PC,24.15,43.47,48.3,86.94,80.0
005901,0120436 AXIOS-BUCHA BRACO TENSOR,0.0,PC,4.48,7.616,0.0,0.0,70.0
007171,0121262-BUCHA DA BANDEJA TRAS,1.0,UN1,36.045,57.672,36.045,57.672,60.0
007170,0121263-BUCHA DA SUSPENSAO TRAS,6.0,UN1,33.532,53.652,201.192,321.912,60.0
007244,0122718-BUCHA DA BANDEJA INFERIOR,4.0,UN1,84.29,145.0,337.16,580.0,72.025
005088,01536-DEFLETOR ANTI-CHAMA/FOX 03/...1.0,2.0,PC,16.05,27.285,32.1,54.57,70.0
006698,01764BAGG-RETENTOR DE RODA EIXO,4.0,UN1,9.363,15.918,37.452,63.672,70.01
005660,0183225 JAHU-COXIM CAMBIO GOL 1.6,0.0,PC,55.03,99.054,0.0,0.0,80.0
005729,01929BAG-RETENTOR ALAVANCA SELETORA,1.0,UN1,13.5,22.95,13.5,22.95,70.0
009567,02006BAG-RETENTOR-SABO,1.0,UN1,19.51,31.216,19.51,31.216,60.0
009347,02008BAGE-RETENTOR DA ALAVANCA,3.0,UN1,37.0,59.2,111.0,177.6,60.0
006792,02068BRGP-RETENTOR SAIDA,3.0,UN1,8.333,20.0,24.999,60.0,140.01
009105,021-445 GIRAPARTS BRACO DA SUSPENSAO,0.0,PC,121.98,170.772,0.0,0.0,40.0
006145,0211264 AXIOS-BUCHA BANDEJA DIANT,0.0,PC,76.45,129.965,0.0,0.0,70.0
006114,0211265 AXIOS-COXIM BANDEJA (DIANT),0.0,PC,53.0,90.1,0.0,0.0,70.0
007697,0211265-BUCHA BANDEJA LADO DIREITO,2.0,UN1,68.58,116.586,137.16,233.172,70.0
008799,02123-OLEO MOTOR OIL SAE 20W50 SL,0.0,UN1,13.935,21.6,0.0,0.0,55.0
007998,02129-EVIDENCE PLUS SAE 15W40 SL,2.0,UN1,17.86,30.362,35.72,60.724,70.0
009886,02215034858SE-0221503485-BOBINA DE,1.0,PC,225.37,360.592,225.37,360.592,60.0
005954,0222042 AXIOS-KIT AMORT DIANT (COXIM,1.0,KT,55.48,95.0,55.48,95.0,71.233
007747,0222266-COXIM DO AMORTECEDOR,4.0,PC,157.0,180.55,628.0,722.2,15.0
007856,02251-DYNAMIC TRACTOGEAR 5 GL5 SAE 90,6.0,UN1,18.9,28.35,113.4,170.1,50.0
009838,02283BRGF-RETENTOR-SABO,1.0,UN1,78.98,126.368,78.98,126.368,60.0
009189,0242245552-VELA TEMPRA 2.0 8V ALC,1.0,JG,64.0,76.8,64.0,76.8,20.0
008659,0242245582-VELA DE IGNICAO -,4.0,UN1,14.51,22.491,58.04,89.962,55.0
007270,02509BREF-RETENTOR DE HASTE DE,7.0,UN1,1.625,2.6,11.375,18.2,60.0
004613,02544-RETENTOR DE HASTE DE VALVULA,8.0001,2,1.215,2.066,9.72,16.524,70.0
007847,0280156225 BICO VALVULA INJETOR,1.0,PC,157.46,267.682,157.46,267.682,70.0
006641,0280157178 BICO VALVULA INJETOR GOL G4,1.0,PC,125.39,213.163,125.39,213.163,70.0
008485,02844BRAGF-RETENTOR DIANTEIRO DO,2.0,PC,57.0,65.55,114.0,131.1,15.0
005121,02900BRAGF-RETENTOR TRASEIRO DO,2.0,UN1,29.86,50.762,59.72,101.524,70.0
004614,02919-RETENTOR DE HASTE DE VALVULA,8.0001,2,1.726,2.935,13.808,23.477,70.0
005661,0300271 JAHU-COXIM MOTOR GOL VOY PAR,0.0,PC,21.205,53.929,0.0,0.0,154.323
000478,030316-6 KIT COIFA PASSAT 74/89,2.0,KT,10.27,18.0,20.54,36.0,75.267
005662,030317-3 JAHU-KIT JUNTA HOMOCINETICA,4.0,KT,9.764,15.622,39.056,62.49,60.0
008168,03044BREF-RETENTOR DE HASTE DE,0.0,UN1,2.59,4.144,0.0,0.0,60.0
008643,0309190811-INTERR OLEO GOL,0.0,PC,55.0,71.5,0.0,0.0,30.0
007698,0312679-BIELETA - LADODIREITO/ESQ GRAN,0.0,UN1,40.48,68.816,0.0,0.0,70.0
009552,03796-NGBP5ES-VELADEIGNICAO-NG,4.0,PC,13.45,21.52,53.8,86.08,60.0
009446,04-010101 SHIELD OLEO 20W50 RACING API,0.0,UN1,14.308,22.894,0.0,0.0,60.0
005238,0410777-BUCHA BRACO OSCILANTE,7.0,UN1,4.001,7.202,28.007,50.413,80.005
007603,0412462-BUCHA DA BARRA ESTABILIZADORA,2.0,UN1,8.77,14.909,17.54,29.818,70.0
009553,04369-SC-T47-CABODEIGNICAO-NGK,1.0,PC,79.29,126.864,79.29,126.864,60.0
004347,044.2588 COXIM C/ROLAM DO,0.0,PC,71.985,122.374,0.0,0.0,70.0
008974,044.2618 KIT AMORTECEDOR DIANT,1.0,PC,166.105,265.768,166.105,265.768,60.0
009856,0440842-KIT DO AMORTECEDOR - AXIOS,2.0,KI,36.19,57.904,72.38,115.808,60.0
005902,0441130 AXIOS-KIT AMORTECEDOR DIANT,2.0,KT,76.32,129.744,152.64,259.488,70.0
009674,0441130-KIT DO AMORTECEDOR,0.0,KI,105.795,169.272,0.0,0.0,60.0
005955,0441140 -KIT AMORT DIANT,1.0,PC,147.07,235.312,147.07,235.312,60.0
005956,0441141 -KIT AMORT DIANT,1.0,PC,147.07,235.312,147.07,235.312,60.0
005957,045011 JAHU-KIT ESCAPAMENTO INTERM.,2.0,KT,18.64,31.688,37.28,63.376,70.0
006147,046094-BUCHA BARRA ESTAB. TRAS.,2.0,PC,3.82,6.876,7.64,13.752,80.0
006288,050411 JAHU-COXIM MOTOR DIANT. DIR.,0.0,PC,42.04,71.468,0.0,0.0,70.0
006289,050435 JAHU-COXIM MOTOR TRAS.,0.0,PC,17.98,32.364,0.0,0.0,80.0
009881,05073BRAGF-RETENTOR-SABO,1.0,PC,34.4,36.464,34.4,36.464,6.0
009585,05266BRAGF-RETENTOR DIANTEIRO DO,0.0,UN1,16.08,25.728,0.0,0.0,60.0
004537,05502GHSI-RETENTOR VIRABREQUIM,1.0,UN1,153.91,261.647,153.91,261.647,70.0
005988,05699IOSS-RETENTOR TRASEIRO DO,1.0,UN1,190.08,323.136,190.08,323.136,70.0
004610,05702KIT-RETENTOR DIVERSOS,0.0001,2,38.28,65.076,0.0,0.0,70.0
005513,0580574 -BATENTE AMORT. TRAS.,1.0,PC,20.17,36.306,20.17,36.306,80.0
001745,060420-1 COXIM CAMBIO UNO. PREMIO.,2.0,PC,41.42,66.272,82.84,132.544,60.0
005514,0620065 -BATENTE AMORT. DIANT,0.0,PC,9.33,15.861,0.0,0.0,70.0
005663,0620409 JAHU-COXIM AMORTECEDOR,0.0,PC,68.25,116.125,0.0,0.0,70.145
005664,0620522 JAHU-COXIM BAND ST (DIANT.),0.0,PC,32.81,55.777,0.0,0.0,70.0
005665,0620539 JAHU-COXIM BANDEJA (DIANT.),0.0,PC,32.81,55.777,0.0,0.0,70.0
001885,062062-1 COXIM MOTOR TRAS/ PALIO,0.0,PC,21.55,36.635,0.0,0.0,70.0
005923,062063-8 JAHU-COXIM CAMBIO/PALIO,1.0,PC,32.12,54.604,32.12,54.604,70.0
005927,0623646 JAHU-COXIM BANDEJA (DIANT),0.0,PC,27.42,46.614,0.0,0.0,70.0
001876,062527-5 COXIM MOTOR TRAS,1.0,PC,23.95,50.0,23.95,50.0,108.768
001337,062569-5 COXIM CAMBIO TRAS.PALIO.FIRE,0.0,PC,62.81,106.777,0.0,0.0,70.0
001451,062580-0 KIT CAIXA DIRECAO,2.0,KT,3.89,10.0,7.78,20.0,157.069
001742,062592-3 COXIM MOTOR,0.0,PC,94.87,170.766,0.0,0.0,80.0
006115,062865 JAHU-BUCHA COROLLA BARRA,2.0,PC,2.13,3.621,4.26,7.242,70.0
005666,0635199 JAHU-COXIM CAMBIO PALIO WINK,0.0,PC,54.48,100.0,0.0,0.0,83.553
005667,0660061 JAHU-COX BANDEJA (DIANT.) (DIR.),1.0,PC,26.06,46.908,26.06,46.908,80.0
005668,0660641 JAHU-COXIM MOTOR NOVO,0.0,ML,55.45,95.0,0.0,0.0,71.326
005669,0680687 COXIM CAMBIO (TRASEIRO IDEA 1.8,0.0,PC,33.04,60.0,0.0,0.0,81.598
005670,069676-3 JAHU-JUNTA ANEL TAMPA,0.0,JG,10.52,18.0,0.0,0.0,71.102
006290,070099 JAHU-BUCHA EIXO TRAS. (ORIG.),0.0,PC,8.15,13.855,0.0,0.0,70.0
006148,070105 JAHU-BUCHA BANDEJA DIANT. ( ),2.0,PC,5.895,10.021,11.79,20.043,70.0
006116,070600 JAHU-BUCHA BARRA ESTAB. (21MM),1.0,PC,0.81,3.0,0.81,3.0,270.37
005672,070807-7 JAHU-KIT JUNTA HOMOCINETICA,2.0,KT,5.24,10.0,10.48,20.0,90.839
001441,070813-8 KIT BATENT. AMORTEC. DIANT.,1.0,KT,5.58,10.044,5.58,10.044,80.0
005673,070817-6 JAHU-KIT AMORT. TRAS.,2.0,KT,10.745,19.311,21.49,38.621,79.717
005674,070825-1 KIT AMORT. DIANB.G3/G4,0.0,KT,48.11,82.0,0.0,0.0,70.441
006117,071096 JAHU-BUCHA AMORT. TRAS. SUP.,4.0,PC,1.49,2.682,5.96,10.728,80.0
006118,"072444 CORSA 94,,KIT AMORT. DIANT.",2.0,KT,13.52,25.0,27.04,50.0,84.911
007185,07309BRAGP-RETENTOR ARVORE PRIMARIA,2.0,PC,24.0,27.6,48.0,55.2,15.0
009348,07452BRAGP-RETENTOR DO CAMBIO - SABO,2.0,PC,18.0,28.8,36.0,57.6,60.0
009355,080-60140/1 GIRAPARTS KIT ESTABILIZADO,4.0,PC,9.465,15.144,37.86,60.576,60.0
005675,0800238 JAHU-KIT AMORT. DIANT.,1.0,KT,11.42,22.0,11.42,22.0,92.644
008374,081034-CABO EMBR UNO 92/95 81082,1.0,PC,38.0,49.4,38.0,49.4,30.0
009379,087073-VALVULA ANTI-CHAMA - AJE,1.0,UN1,14.24,22.784,14.24,22.784,60.0
004431,087079-ANTI-CHAMA E VALVULA,2.0,PC,18.0,21.6,36.0,43.2,20.0
006427,087085- ANTI-CHAMA GOL 1000/8 V,0.0,UN1,20.205,36.369,0.0,0.0,80.0
005266,087086-DEFLETOR ANTI-CHAMA VW GOL MI,1.0,UN1,28.45,45.52,28.45,45.52,60.0
005304,087109-CAVALETE DE DISTRIBUICAO DE,0.0,UN1,22.56,40.0,0.0,0.0,77.305
005642,087145-CAVALETE DE DISTRIBUIÇÃO DE,0.0,UN1,40.15,64.24,0.0,0.0,60.0
006873,087155 CARCACA VALVULA TERM PLASTICO,2.0,MT,30.95,52.615,61.9,105.23,70.0
009380,087206-SENSOR DE TEMPERATURA -,2.0,UN1,38.93,62.288,77.86,124.576,60.0
009428,087240A-KIT CAVALETE D AGUA COM,0.0,UN1,134.67,215.472,0.0,0.0,60.0
007393,090005-SAPATA DE FREIO UNO/ELBA/94,0.0,JG,82.25,139.825,0.0,0.0,70.0
007703,090137-SAPATA DE FREIO - NOVO,0.0,JG,137.47,233.699,0.0,0.0,70.0
008836,090138-SAPATA DE FREIO -,0.0,JG,54.72,84.816,0.0,0.0,55.0
007803,090139-SAPATA DE FREIO - SIENA PALIO,1.0,JG,60.82,103.394,60.82,103.394,70.0
007932,090179-SAPATA DE FREIO -,0.0,JG,258.23,387.345,0.0,0.0,50.0
007669,095250-SAPATA DE FREIO - PAJERO 99/L200,1.0,JG,175.46,298.282,175.46,298.282,70.0
005676,0980190 JAHU-KIT JUNTA HOMOCINETICA,2.0,KT,13.16,22.372,26.32,44.744,70.0
008942,0986AL1828-LAMPADA 12V - BOSCH,20.0,UN1,2.32,5.0,46.4,100.0,115.517
007700,0986BB0787-PASTILHA DE FREIO -,0.0,JG,31.42,53.414,0.0,0.0,70.0
003564,10 SILENCIOSO TRAS. CORCEL/BELINA II /,1.0,PC,72.9,116.64,72.9,116.64,60.0
009543,100000113154-FI97CPA-SAPATADEFRE,0.0,PC,68.33,109.328,0.0,0.0,60.0
009965,100170716-ALAVANCA FREIO MAO SH5018XM,0.0,PC,185.4,213.21,0.0,0.0,15.0
009530,10020 SILENCIOSO INT. FIESTA 1.0 2009/2014,1.0,PC,128.58,205.728,128.58,205.728,60.0
007934,10049 SILENCIOSO INT. FIESTA 1.3 95/96,0.0,PC,106.46,180.982,0.0,0.0,70.0
004460,1005-BUCHA BRACO OSCILANTE SUSP.,15.0,PC,12.133,19.413,181.995,291.2,60.0
008660,10052 SILENCIOSO INT. FIESTA 1.0/1.3 96/99,2.0,PC,104.21,164.652,208.42,329.304,58.0
007542,10052-BOMBA DE OLEO UNO/FIORINO 1.3/1.5,1.0,UN1,125.48,213.316,125.48,213.316,70.0
003886,10053 SILENCIOSO TRAS. FIESTA 1.0 96/2003,0.0,PC,109.36,172.789,0.0,0.0,58.0
006312,10061 SILENCIOSO TRAS. KA 1.0/1.3 97/99,1.0,PC,106.72,170.752,106.72,170.752,60.0
008222,10066 SILENCIOSO TRAS. FORD COURIER,1.0,PC,137.81,227.387,137.81,227.387,65.0
009042,10084 SILENCIOSO TRAS. RANGER SOHC 2.5,1.0,PC,286.89,453.286,286.89,453.286,58.0
006008,10088 SILENCIOSO INT. FORD COURIER 1.6,0.0,PC,65.7,111.69,0.0,0.0,70.0
005189,10089-BOMBA DE OLEO,0.0,UN1,118.95,202.215,0.0,0.0,70.0
003566,10090 SILENCIOSO TRAS. KA 1.0 99/2006,4.0,PC,96.24,153.984,384.96,615.936,60.0
004669,10101 SILENCIOSO INT. FOCUS 1.6 2003/2009,1.0,PC,180.77,289.232,180.77,289.232,60.0
007398,10102 SILENCIOSO TRAS. FOCUS 1.6,2.0,PC,110.54,176.864,221.08,353.728,60.0
006405,10105-BOMBA DE OLEO 1000/92/96 PARATI,0.0,UN1,132.27,224.859,0.0,0.0,70.0
003567,10109 SILENCIOSO INT. FORD FIESTA 1.0,1.0,PC,81.05,128.059,81.05,128.059,58.0
004604,10112 SILENCIOSO TRAS. FIESTA 1.0/1.6,0.0,PC,110.2,187.34,0.0,0.0,70.0
005780,10114 TUBO INT. FIESTA 1.0 2002/2007,2.0,PC,52.03,83.248,104.06,166.496,60.0
003775,10115 SILENCIOSO TRAS. FIESTA 1.0,3.0,PC,128.75,206.0,386.25,618.0,60.0
003855,10120 SILENCIOSO INT. ECOSPORT 1.0,2.0,PC,98.72,157.952,197.44,315.904,60.0
003807,10120/6010 SILENCIOSO INT. ECOSPORT 1.0,0.0,PC,80.0,88.0,0.0,0.0,10.0
006009,10138 SILENCIOSO TRAS. COURIER 1.4 16V,0.0,PC,105.8,171.396,0.0,0.0,62.0
004666,10139 SILENCIOSO INT. APOLLO 1.8 90/92 /,1.0,PC,82.45,119.553,82.45,119.553,45.001
005491,10147 SILENCIOSO TRAS. ECOSPORT 2.0,0.0,PC,132.3,224.91,0.0,0.0,70.0
005095,10149-BOMBA DE OLEO,0.0,UN1,207.4,352.58,0.0,0.0,70.0
004829,10150 SILENCIOSO INT. ECOSPORT 1.6,3.0,PC,97.54,156.064,292.62,468.192,60.0
007886,10151 SILENCIOSO TRAS. FIESTA SEDAN,3.0,PC,140.07,224.112,420.21,672.336,60.0
003661,10152 SILENCIOSO TRAS. ECOSPORT 1.0,3.0,PC,122.36,195.776,367.08,587.328,60.0
005287,10153 SILENCIOSO INT. FOCUS 1.6 2003/2010,0.0,PC,152.1,258.57,0.0,0.0,70.0
005288,10154 TUBO TERMINAL FOCUS 1.6 2003/2007,0.0,PC,25.2,42.84,0.0,0.0,70.0
004603,10156 SILENCIOSO TRAS. CORCEL/BELINA,2.0,PC,88.43,141.488,176.86,282.976,60.0
006940,10160 TUBO INT. KA 1.0 99/2006 ZETEC,1.0,PC,62.3,99.68,62.3,99.68,60.0
008170,10185-KIT HOMOCINETICA - LADO RODA UNO,1.0,KI,12.59,20.144,12.59,20.144,60.0
008349,10187 TUBO INT. C/ ABAFADOR KA 1.0,3.0,PC,84.53,135.248,253.59,405.744,60.0
007554,10188 SILENCIOSO TRAS. KA 1.0 2008/2014,0.0,PC,130.0,208.0,0.0,0.0,60.0
009030,10189-BOMBA DE OLEO - UNO/PALIO/SIENA,1.0,UN1,251.58,402.528,251.58,402.528,60.0
003594,10190 SILENCIOSO INT. ECOSPORT 1.6,4.0,PC,113.39,181.424,453.56,725.696,60.0
003595,10191 SILENCIOSO TRAS. ECOSPORT 1.6,3.0,PC,120.0,192.0,360.0,576.0,60.0
007916,10254-BOMBA DE OLEO -,0.0,UN1,374.11,635.987,0.0,0.0,70.0
007014,103001-ADITIVO PARA RADIADOR - CX 12/1,12.0,CX,16.4,25.0,196.8,300.0,52.439
007784,103001-ADITIVO PARA RADIADOR -AGUA,0.0,UN1,18.905,28.358,0.0,0.0,50.0
007459,103031-AGUA DESMINERALIZADA RADNAK,27.0,UN1,5.984,9.575,161.568,258.517,60.0
008153,10311-KIT HOMOCINETICA - CAMBIO UNO 91,7.0,KI,15.0,16.5,105.0,115.5,10.0
005239,1033-COXIM DO MOTOR /ELBA/86/89,1.0,UN1,59.03,100.351,59.03,100.351,70.0
002968,1034-COXIM MOTOR LADO DUR/ESQ,1.0,PC,48.585,77.736,48.585,77.736,60.0
007541,10348 TUBO INT. KA 1.0 99/2006 ZETEC,1.0,PC,76.73,122.768,76.73,122.768,60.0
003569,10378 TUBO INT. FIESTA 1.0/1.3 97/99,0.0,PC,46.46,79.287,0.0,0.0,70.656
008817,10433 SILENCIOSO INT. DUSTER 2.0 4X4,3.0,PC,117.57,183.987,352.71,551.962,56.492
003877,10437 SILENCIOSO TERMINAL EFFA HAFEI,0.0,PC,105.6,180.0,0.0,0.0,70.454
004605,10439 SILENCIOSO INT. RENAULT DUSTER,2.0,PC,106.64,170.624,213.28,341.248,60.0
004606,10440 SILENCIOSO TRAS. RENAULT DUSTER,1.0,PC,141.52,226.432,141.52,226.432,60.0
008176,10443 SILENCIOSO TRAS. CAPTIVA 2.4 16V,1.0,PC,256.25,422.813,256.25,422.813,65.0
006830,10454-COIFA LADO CAMBIO,8.0,KI,14.383,23.014,115.064,184.112,59.999
008243,10468-KIT DO AMORTECEDOR -,0.0,KI,13.11,20.32,0.0,0.0,55.0
006956,10476 KIT AMORTECEDOR DIANTEIRO 1,2.0,KT,13.9,25.0,27.8,50.0,79.856
008127,10490 SILENCIOSO TERMINAL EFFA HAFEI,1.0,PC,157.41,259.726,157.41,259.726,65.0
010119,10491 SILENCIOSO EFFA HAFEI RUIYI,1.0,PC,152.88,244.608,152.88,244.608,60.0
003732,10531 SILENCIOSO PICK-UP A-20 C-20 D-20,0.0,PC,177.62,284.192,0.0,0.0,60.0
005387,10551 SILENCIOSO INT. ASTRA HATCH 2.0,2.0,PC,118.2,185.0,236.4,370.0,56.514
005388,10552 SILENCIOSO TRAS.ASTRA HATCH 2.0,1.0,PC,81.25,138.125,81.25,138.125,70.0
007207,10557 SILENCIOSO TRAS. S-10 2.2 95/96 CS,1.0,PC,211.25,342.225,211.25,342.225,62.0
004440,10560 SILENCIOSO TRAS. KADETT 1.8/2.0,2.0,PC,81.56,130.496,163.12,260.992,60.0
008855,10561 SILENCIOSO TRAS. IPANEMA 1.8/2.0,1.0,PC,87.49,139.984,87.49,139.984,60.0
003739,10563 SILENCIOSO TRAS. PICK-UP CORSA,2.0,PC,86.2,136.196,172.4,272.392,58.0
003659,10567 SILENCIOSO TRAS. CORSA 1.6,2.0,PC,81.08,129.728,162.16,259.456,60.0
003879,10575 SILENCIOSO INT. VECTRA 2.0 96/98,3.0,PC,131.35,210.16,394.05,630.48,60.0
003878,10576 SILENCIOSO TRAS. VECTRA 2.0 96/98,2.0,PC,116.52,186.432,233.04,372.864,60.0
003860,10593 SILENCIOSO INT. ASTRA 1.8/2.0 MPFI,3.0,PC,126.15,201.84,378.45,605.52,60.0
003861,10594 SILENCIOSO TRAS. ASTRA 1.8/2.0,1.0,PC,114.5,180.91,114.5,180.91,58.0
007341,10599 SILENCIOSO TRAS. S-10 2.2 EFI,0.0,PC,203.82,326.112,0.0,0.0,60.0
003575,10603 SILENCIOSO INT. VECTRA 2.2 8V E,2.0,PC,150.74,241.184,301.48,482.368,60.0
007544,10604 SILENCIOSO TRAS. VECTRA 2.2 8V E,0.0,PC,147.4,235.84,0.0,0.0,60.0
006004,10613 SILENCIOSO INT. KADETT 2.0,2.0,PC,90.06,142.295,180.12,284.59,58.0
004651,10615 SILENCIOSO INT. ASTRA 2.0 8/16V,1.0,PC,141.75,226.8,141.75,226.8,60.0
004600,10616 SILENCIOSO TRAS. ASTRA HATCH 2.0,1.0,PC,131.23,209.968,131.23,209.968,60.0
003576,10623 SILENCIOSO INT. CELTA 1.0/1.4,2.0,PC,72.92,116.672,145.84,233.344,60.0
003577,10624 SILENCIOSO TRAS. CELTA 1.0/1.4,3.0,PC,84.79,135.664,254.37,406.992,60.0
003750,10625 SILENCIOSO TRAS. ASTRA SEDAN 2.O,0.0,PC,135.08,195.866,0.0,0.0,45.0
007201,10626 SILENCIOSO TRAS. S-10 2.2/2.4,2.0,PC,222.56,344.968,445.12,689.936,55.0
007552,10635 SILENCIOSO TRAS. BLAZER 2.4,1.0,PC,226.94,358.565,226.94,358.565,58.0
006654,10640 SILENCIOSO TRAS. CELTA 1.0/1.4,2.0,PC,66.33,106.128,132.66,212.256,60.0
003578,10643 SILENCIOSO TRAS. S-10 2.2/2.4 CE/CD,0.0,PC,236.12,377.792,0.0,0.0,60.0
003735,10647 SILENCIOSO INT. NOVO CORSA,3.0,PC,90.23,144.368,270.69,433.104,60.0
003734,10648 SILENCIOSO TRAS. NOVO CORSA,2.0,PC,116.4,186.24,232.8,372.48,60.0
003858,10649 SILENCIOSO TRAS. NOVO CORSA,5.0,PC,127.31,203.696,636.55,1018.48,60.0
003725,10650 SILENCIOSO INT. NOVO CORSA,3.0,PC,137.4,219.84,412.2,659.52,60.0
007025,10658 SILENCIOSO TRAS. MERIVA 1.8 8/16V,1.0,PC,133.95,214.32,133.95,214.32,60.0
003579,10659 SILENCIOSO INT. MONTANA 1.8,1.0,PC,141.83,226.928,141.83,226.928,60.0
003580,10660 SILENCIOSO TRAS. MONTANA 1.8,3.0,PC,141.83,226.928,425.49,680.784,60.0
003581,10663 SILENCIOSO TRASEIRO CELTA 1.0,2.0,PC,95.17,152.272,190.34,304.544,60.0
009074,10664 SILENCIOSO TRAS. ASTRA HATCH,2.0,PC,145.25,232.4,290.5,464.8,60.0
005123,10665 SILENCIOSO TRASEIRO PRISMA 1.4,1.0,PC,110.54,176.864,110.54,176.864,60.0
007543,10666 SILENCIOSO INT. VECTRA 2.0/2.4 2006,0.0,PC,156.06,249.696,0.0,0.0,60.0
